0, 5, 4, 6, 5, 7, 8, 9, 2, 3, 2, 1, 0
0, 5, 4, 6, 5, 4, 8, 9, 2, 3, 2, 1, 0
0, 5, 4, 6, 5, 6, 7, 9, 2, 3, 2, 1, 0
0, 5, 4, 6, 5, 6, 7, 8, 9, 2, 3, 1, 0
0, 5, 4, 6, 5, 6, 8, 9, 2, 3, 2, 1, 0
0, 5, 4, 6, 7, 8, 9, 6, 7, 6, 2, 1, 0
0, 5, 4, 6, 7, 8, 9, 6, 7, 3, 2, 1, 0
0, 5, 4, 6, 7, 8, 9, 6, 2, 3, 2, 1, 0
0, 5, 4, 6, 7, 8, 9, 6, 5, 6, 2, 1, 0
0, 5, 4, 6, 7, 8, 9, 6, 5, 1, 2, 1, 0
